pais_id,año,basura_id,cantidad
ca,2023,b1,0.0
ca,2023,b2,0.0
ca,2023,b16,2760.0
ca,2023,b17,2648.0
ch,2021,b9,1.0
ch,2021,b3,0.0
ch,2021,b10,0.0
ch,2021,b11,0.0
ch,2021,b12,0.0
ch,2021,b13,0.0
ch,2021,b14,0.0
ch,2021,b15,0.0
ch,2021,b1,0.0
ch,2021,b2,0.0
ch,2021,b16,0.0
ch,2021,b17,0.0
ch,2023,b9,2383.0
ch,2023,b3,99.0
ch,2023,b10,86.0
ch,2023,b11,213.0
ch,2023,b12,18.0
ch,2023,b13,39.0
ch,2023,b14,17.0
ch,2023,b15,0.0
ch,2023,b1,0.0
ch,2023,b2,0.0
ch,2023,b16,5.0
ch,2023,b17,52.0
cl,2020,b9,991.0
cl,2020,b3,10.0
cl,2020,b10,48.0
cl,2020,b11,111.0
cl,2020,b12,41.0
cl,2020,b13,0.0
cl,2020,b14,29.0
cl,2020,b15,99.0
cl,2020,b1,9.0
cl,2020,b2,11.0
cl,2020,b16,14.0
cl,2020,b17,0.0
cl,2021,b9,82269.0
cl,2021,b3,6257.0
cl,2021,b10,8544.0
cl,2021,b11,7598.0
cl,2021,b12,4199.0
cl,2021,b13,0.0
cl,2021,b14,2002.0
cl,2021,b15,23.0
cl,2021,b1,5441.0
cl,2021,b2,7877.0
cl,2021,b16,0.0
cl,2021,b17,2150.0
cl,2022,b9,40825.0
cl,2022,b3,7693.0
cl,2022,b10,6874.0
cl,2022,b11,8062.0
cl,2022,b12,5114.0
cl,2022,b13,3894.0
cl,2022,b14,2176.0
cl,2022,b15,0.0
cl,2022,b1,0.0
cl,2022,b2,0.0
cl,2022,b16,4654.0
cl,2022,b17,1023.0
cl,2023,b9,51759.0
cl,2023,b3,5773.0
cl,2023,b10,6287.0
cl,2023,b11,10890.0
cl,2023,b12,3821.0
cl,2023,b13,3704.0
cl,2023,b14,1953.0
cl,2023,b15,0.0
cl,2023,b1,0.0
cl,2023,b2,0.0
cl,2023,b16,2900.0
cl,2023,b17,4053.0
cm,2020,b9,1001.0
cm,2020,b3,1311.0
cm,2020,b10,12333.0
cm,2020,b11,3002.0
cm,2020,b12,0.0
cm,2020,b13,0.0
cm,2020,b14,0.0
cm,2020,b15,0.0
cm,2020,b1,432.0
cm,2020,b2,311.0
cm,2020,b16,30231.0
cm,2020,b17,0.0
cm,2021,b9,4.0
cm,2021,b3,0.0
cm,2021,b10,0.0
cm,2021,b11,0.0
cm,2021,b12,0.0
cm,2021,b13,0.0
cm,2021,b14,0.0
cm,2021,b15,0.0
cm,2021,b1,0.0
cm,2021,b2,0.0
cm,2021,b16,0.0
cm,2021,b17,0.0
cm,2022,b9,3407.0
cm,2022,b3,21409.0
cm,2022,b10,2653.0
cm,2022,b11,2778.0
cm,2022,b12,1349.0
cm,2022,b13,498.0
cm,2022,b14,1465.0
cm,2022,b15,0.0
cm,2022,b1,0.0
cm,2022,b2,0.0
cm,2022,b16,17742.0
cm,2022,b17,711.0
cm,2023,b9,0.0
cm,2023,b3,13364.0
cm,2023,b10,0.0
cm,2023,b11,0.0
cm,2023,b12,0.0
cm,2023,b13,0.0
cm,2023,b14,0.0
cm,2023,b15,0.0
cm,2023,b1,0.0
cm,2023,b2,0.0
cm,2023,b16,0.0
cm,2023,b17,389.0
cn,2020,b9,4.0
cn,2020,b3,3.0
cn,2020,b10,5.0
cn,2020,b11,4.0
cn,2020,b12,5.0
cn,2020,b13,0.0
cn,2020,b14,5.0
cn,2020,b15,3.0
cn,2020,b1,4.0
cn,2020,b2,1.0
cn,2020,b16,4.0
cn,2020,b17,0.0
cn,2021,b9,6243.0
cn,2021,b3,2752.0
cn,2021,b10,2142.0
cn,2021,b11,372.0
cn,2021,b12,2134.0
cn,2021,b13,0.0
cn,2021,b14,381.0
cn,2021,b15,63.0
cn,2021,b1,439.0
cn,2021,b2,225.0
cn,2021,b16,0.0
cn,2021,b17,18.0
cn,2022,b9,4353.0
cn,2022,b3,441.0
cn,2022,b10,198.0
cn,2022,b11,301.0
cn,2022,b12,399.0
cn,2022,b13,102.0
cn,2022,b14,92.0
cn,2022,b15,0.0
cn,2022,b1,0.0
cn,2022,b2,0.0
cn,2022,b16,143.0
cn,2022,b17,69.0
cn,2023,b9,1678.0
cn,2023,b3,1508.0
cn,2023,b10,568.0
cn,2023,b11,933.0
cn,2023,b12,130.0
cn,2023,b13,721.0
cn,2023,b14,103.0
cn,2023,b15,0.0
cn,2023,b1,0.0
cn,2023,b2,0.0
cn,2023,b16,409.0
cn,2023,b17,466.0
co,2020,b9,285.0
co,2020,b3,4970.0
co,2020,b10,1302.0
co,2020,b11,3261.0
co,2020,b12,673.0
co,2020,b13,0.0
co,2020,b14,590.0
co,2020,b15,0.0
co,2020,b1,577.0
co,2020,b2,228.0
co,2020,b16,1000.0
co,2020,b17,0.0
co,2021,b9,45.0
co,2021,b3,1950.0
co,2021,b10,2247.0
co,2021,b11,408.0
co,2021,b12,345.0
co,2021,b13,0.0
co,2021,b14,75.0
co,2021,b15,0.0
co,2021,b1,97.0
co,2021,b2,105.0
co,2021,b16,0.0
co,2021,b17,1987.0
co,2022,b9,518.0
co,2022,b3,5923.0
co,2022,b10,359.0
co,2022,b11,272.0
co,2022,b12,409.0
co,2022,b13,595.0
co,2022,b14,46.0
co,2022,b15,0.0
co,2022,b1,0.0
co,2022,b2,0.0
co,2022,b16,379.0
co,2022,b17,1.0
co,2023,b9,438.0
co,2023,b3,149396.0
co,2023,b10,1455.0
co,2023,b11,987.0
co,2023,b12,12040.0
co,2023,b13,678.0
co,2023,b14,69.0
co,2023,b15,0.0
co,2023,b1,0.0
co,2023,b2,0.0
co,2023,b16,786.0
co,2023,b17,7480.0
cr,2020,b9,0.0
cr,2020,b3,0.0
cr,2020,b10,0.0
cr,2020,b11,0.0
cr,2020,b12,0.0
cr,2020,b13,0.0
cr,2020,b14,0.0
cr,2020,b15,0.0
cr,2020,b1,0.0
cr,2020,b2,0.0
cr,2020,b16,0.0
cr,2020,b17,0.0
cr,2021,b9,2.0
cr,2021,b3,54.0
cr,2021,b10,31.0
cr,2021,b11,14.0
cr,2021,b12,3.0
cr,2021,b13,0.0
cr,2021,b14,2.0
cr,2021,b15,1.0
cr,2021,b1,7.0
cr,2021,b2,6.0
cr,2021,b16,0.0
cr,2021,b17,7.0
cr,2022,b9,41.0
cr,2022,b3,64.0
cr,2022,b10,101.0
cr,2022,b11,361.0
cr,2022,b12,27.0
cr,2022,b13,33.0
cr,2022,b14,77.0
cr,2022,b15,0.0
cr,2022,b1,0.0
cr,2022,b2,0.0
cr,2022,b16,19.0
cr,2022,b17,2.0
cr,2023,b9,43.0
cr,2023,b3,141.0
cr,2023,b10,273.0
cr,2023,b11,506.0
cr,2023,b12,19.0
cr,2023,b13,97.0
cr,2023,b14,65.0
cr,2023,b15,0.0
cr,2023,b1,0.0
cr,2023,b2,0.0
cr,2023,b16,2.0
cr,2023,b17,51.0
cu,2023,b9,0.0
